id,name,account,num_nodes,run_time,submit_time,start_time,end_time,state,avg_cpu_usage,avg_gpu_usage,avg_ntx_usage,avg_nrx_usage,avg_node_power,max_node_power,energy
jid_838666,108.0,519.0,1,3555,6653662,6653662,6657218,JobState.COMPLETED,1.0,0,0,0,176.53061224489693,176.53061224489795,627566.3265306086
jid_831225,70493.0,559.0,15,4537,6562236,6652800,6657338,JobState.COMPLETED,1.0,0,0,0,176.53061224489804,176.53061224489795,12013790.816326536
jid_831235,70909.0,559.0,15,4554,6562299,6652800,6657355,JobState.COMPLETED,1.0,0,0,0,176.530612244898,176.53061224489795,12058806.122448983
jid_831230,70872.0,559.0,15,4558,6562260,6652800,6657359,JobState.COMPLETED,1.0,0,0,0,176.530612244898,176.53061224489795,12069397.959183676
jid_831207,70356.0,559.0,15,4563,6562095,6652800,6657364,JobState.COMPLETED,1.0,0,0,0,176.530612244898,176.53061224489795,12082637.755102044
jid_831229,70885.0,559.0,15,4565,6562254,6652800,6657366,JobState.COMPLETED,1.0,0,0,0,176.530612244898,176.53061224489795,12087933.67346939
jid_821967,66592.0,432.0,4,30890,6431053,6626567,6657458,JobState.COMPLETED,1.0,0,0,0,176.53061224489682,176.53061224489795,21812122.448979452
jid_821105,66708.0,432.0,4,24728,6431317,6632750,6657479,JobState.COMPLETED,1.0,0,0,0,176.53061224489682,176.53061224489795,17460995.918367233
jid_838605,108.0,519.0,1,4758,6651181,6652800,6657559,JobState.COMPLETED,1.0,0,0,0,176.53061224489682,176.53061224489795,839932.653061219
jid_838432,85365.0,168.0,1,11623,6645864,6645947,6657571,JobState.COMPLETED,0.5189062545770212,0,0,0,117.62117402983873,117.62117402983932,1367110.9057488155
jid_821125,66718.0,432.0,4,23763,6431353,6633815,6657579,JobState.COMPLETED,1.0,0,0,0,176.53061224489682,176.53061224489795,16779587.75510193
jid_838439,85372.0,168.0,1,11753,6645847,6645856,6657610,JobState.COMPLETED,0.518706897151281,0,0,0,117.59676291648263,117.5967629164834,1382114.7545574203
jid_838442,85375.0,168.0,1,11740,6645863,6645871,6657612,JobState.COMPLETED,0.5188123097969308,0,0,0,117.60967058737889,117.60967058737928,1380737.5326958282
jid_838441,85374.0,168.0,1,11735,6645867,6645876,6657612,JobState.COMPLETED,0.5187826003713075,0,0,0,117.60603269852636,117.60603269852744,1380106.793717207
jid_821103,66707.0,432.0,4,25086,6431296,6632571,6657658,JobState.COMPLETED,1.0,0,0,0,176.53061224489682,176.53061224489795,17713787.755101927
jid_838445,85378.0,168.0,1,11771,6645865,6645947,6657719,JobState.COMPLETED,0.5188046343302296,0,0,0,117.60873073431304,117.60873073431384,1384372.369473599
jid_821462,66744.0,432.0,4,26980,6431119,6630815,6657796,JobState.COMPLETED,1.0,0,0,0,176.5306122448968,176.53061224489795,19051183.67346926
jid_821256,66705.0,432.0,4,5011,6431167,6652800,6657812,JobState.COMPLETED,1.0,0,0,0,176.5306122448968,176.53061224489795,3538379.5918367114
jid_831213,71007.0,559.0,15,5042,6562158,6652800,6657843,JobState.COMPLETED,1.0,0,0,0,176.5306122448974,176.53061224489795,13351010.204081591
jid_838684,108.0,519.0,1,4253,6653659,6653659,6657913,JobState.COMPLETED,1.0,0,0,0,176.53061224489684,176.53061224489795,750784.6938775462
jid_821150,63445.0,432.0,4,23830,6431288,6634111,6657942,JobState.COMPLETED,1.0,0,0,0,176.5306122448968,176.53061224489795,16826897.959183563
jid_838687,108.0,519.0,1,4280,6653662,6653662,6657943,JobState.COMPLETED,1.0,0,0,0,176.53061224489684,176.53061224489795,755551.0204081585
jid_838638,108.0,519.0,1,5179,6651184,6652800,6657980,JobState.COMPLETED,1.0,0,0,0,176.5306122448968,176.53061224489795,914252.0408163205
jid_821104,66632.0,432.0,4,24737,6431309,6633264,6658002,JobState.COMPLETED,1.0,0,0,0,176.5306122448968,176.53061224489795,17467351.020408046
jid_838639,108.0,519.0,1,5207,6651182,6652800,6658008,JobState.COMPLETED,1.0,0,0,0,176.5306122448968,176.53061224489795,919194.8979591776
jid_838631,108.0,519.0,1,5214,6651180,6652800,6658015,JobState.COMPLETED,1.0,0,0,0,176.5306122448968,176.53061224489795,920430.6122448918
jid_838717,108.0,519.0,1,1899,6656208,6656208,6658108,JobState.COMPLETED,1.0,0,0,0,176.53061224489733,176.53061224489795,335231.63265306
jid_838463,85387.0,168.0,40,16694,6641427,6641434,6658129,JobState.COMPLETED,0.8284593255792262,0,0,0,155.52563170357698,155.5256317035787,103853795.82638057
jid_815174,55978.0,13.0,2,5338,6104872,6652800,6658139,JobState.COMPLETED,1.0,0,0,0,176.5306122448968,176.53061224489795,1884640.816326518
jid_838471,85394.0,168.0,40,16737,6641439,6641447,6658185,JobState.COMPLETED,0.8270770389571547,0,0,0,155.35637211720388,155.35637211720262,104007984.00502564
jid_838722,108.0,519.0,1,1974,6656213,6656213,6658188,JobState.COMPLETED,1.0,0,0,0,176.53061224489727,176.53061224489795,348471.4285714272
jid_838472,85395.0,168.0,40,16736,6641443,6641452,6658189,JobState.COMPLETED,0.8289879986307883,0,0,0,155.5903671792816,155.5903671792802,104158415.40449828
jid_838692,108.0,519.0,1,1996,6656206,6656206,6658203,JobState.COMPLETED,1.0,0,0,0,176.53061224489727,176.53061224489795,352355.10204081493
jid_838483,85406.0,168.0,40,16782,6641445,6641450,6658233,JobState.COMPLETED,0.8335562764599724,0,0,0,156.14974813795484,156.1497481379558,104820202.93004632
jid_838484,85407.0,168.0,40,16759,6641468,6641476,6658236,JobState.COMPLETED,0.8267899626692666,0,0,0,155.32121991868718,155.32121991868573,104121132.98469113
jid_838486,85409.0,168.0,40,16755,6641468,6641483,6658239,JobState.COMPLETED,0.8323681663893306,0,0,0,156.00426527216328,156.00426527216294,104554058.58540383
jid_838672,108.0,519.0,1,5468,6651184,6652800,6658269,JobState.COMPLETED,1.0,0,0,0,176.53061224489676,176.53061224489795,965269.3877550955
jid_838728,108.0,519.0,1,2083,6656221,6656221,6658305,JobState.COMPLETED,1.0,0,0,0,176.53061224489724,176.53061224489795,367713.265306121
