id,name,account,num_nodes,run_time,submit_time,start_time,end_time,state,ml_priority,avg_node_power,max_node_power,energy
jid_731667,66118.0,191.0,1,14,4455434,4455434,4455449,JobState.COMPLETED,9.255199432373047,176.53061224489795,176.53061224489795,2471.4285714285716
jid_731683,66118.0,191.0,1,13,4455435,4455435,4455449,JobState.COMPLETED,9.255199432373047,176.53061224489795,176.53061224489795,2294.8979591836733
jid_731669,66118.0,191.0,1,14,4455435,4455435,4455450,JobState.COMPLETED,9.255199432373047,176.53061224489795,176.53061224489795,2471.4285714285716
jid_731689,66317.0,370.0,128,1535,4453966,4453966,4455502,JobState.COMPLETED,0.7885838747024536,176.5306122448975,176.53061224489795,34684734.69387746
jid_731692,985.0,559.0,1,9,4455640,4455640,4455650,JobState.COMPLETED,9.583992958068848,176.53061224489795,176.53061224489795,1588.7755102040815
jid_731695,985.0,559.0,1,14,4455741,4455741,4455756,JobState.COMPLETED,9.650283813476562,176.53061224489795,176.53061224489795,2471.4285714285716
jid_731699,66323.0,168.0,1,23,4455904,4455904,4455928,JobState.COMPLETED,9.62872314453125,176.53061224489795,176.53061224489795,4060.204081632653
jid_731702,985.0,559.0,1,28,4455953,4455953,4455982,JobState.COMPLETED,9.575197219848633,176.53061224489795,176.53061224489795,4942.857142857143
jid_731712,66118.0,191.0,1,979,4455323,4455323,4456303,JobState.COMPLETED,9.255199432373047,176.53061224489807,176.53061224489795,172823.4693877552
jid_731720,66118.0,191.0,1,1062,4455325,4455325,4456388,JobState.COMPLETED,9.255199432373047,176.53061224489792,176.53061224489795,187475.5102040816
jid_731725,66118.0,191.0,1,1066,4455323,4455323,4456390,JobState.COMPLETED,9.255199432373047,176.53061224489792,176.53061224489795,188181.63265306118
jid_731732,66118.0,191.0,1,1068,4455323,4455323,4456392,JobState.COMPLETED,9.255199432373047,176.53061224489792,176.53061224489795,188534.69387755098
jid_731729,66118.0,191.0,1,1069,4455324,4455324,4456394,JobState.COMPLETED,9.255199432373047,176.53061224489792,176.53061224489795,188711.2244897959
jid_731735,66118.0,191.0,1,1088,4455324,4455324,4456413,JobState.COMPLETED,9.255199432373047,176.5306122448979,176.53061224489795,192065.3061224489
jid_731739,985.0,559.0,1,14,4456406,4456406,4456421,JobState.COMPLETED,9.650283813476562,176.53061224489795,176.53061224489795,2471.4285714285716
jid_731749,985.0,559.0,1,15,4456709,4456709,4456725,JobState.COMPLETED,9.650283813476562,176.53061224489795,176.53061224489795,2647.9591836734694
jid_731007,66039.0,432.0,1,14127,4442754,4442754,4456882,JobState.COMPLETED,8.750056266784668,176.5306122449035,176.53061224489795,2493847.9591837516
jid_731752,985.0,559.0,1,14,4456867,4456867,4456882,JobState.COMPLETED,9.650283813476562,176.53061224489795,176.53061224489795,2471.4285714285716
jid_731760,985.0,559.0,1,14,4457030,4457030,4457045,JobState.COMPLETED,9.57588005065918,176.53061224489795,176.53061224489795,2471.4285714285716
jid_731761,66118.0,191.0,1,980,4456211,4456211,4457192,JobState.COMPLETED,9.251712799072266,176.53061224489807,176.53061224489795,173000.00000000012
jid_731762,66118.0,191.0,1,984,4456210,4456210,4457195,JobState.COMPLETED,9.251712799072266,176.53061224489807,176.53061224489795,173706.1224489797
jid_731770,66118.0,191.0,1,1005,4456211,4456211,4457217,JobState.COMPLETED,9.251712799072266,176.530612244898,176.53061224489795,177413.26530612248
jid_731773,66118.0,191.0,1,1072,4456209,4456209,4457282,JobState.COMPLETED,9.251712799072266,176.53061224489792,176.53061224489795,189240.81632653056
jid_731778,66118.0,191.0,1,1072,4456210,4456210,4457283,JobState.COMPLETED,9.251712799072266,176.53061224489792,176.53061224489795,189240.81632653056
jid_731776,66118.0,191.0,1,1075,4456210,4456210,4457286,JobState.COMPLETED,9.251712799072266,176.53061224489792,176.53061224489795,189770.40816326527
jid_731779,66118.0,191.0,1,1077,4456210,4456210,4457288,JobState.COMPLETED,9.251712799072266,176.53061224489792,176.53061224489795,190123.46938775506
jid_731783,66118.0,191.0,1,1083,4456209,4456209,4457293,JobState.COMPLETED,9.251712799072266,176.5306122448979,176.53061224489795,191182.6530612244
